submitted_item	validated_id	current_symbol
FBgn0034050	FBgn0034050	bug
FBgn0034051	FBgn0034051	Mlf
FBgn0034054	FBgn0034054	CG8366
FBgn0034057	FBgn0034057	CG8314
FBgn0034058	FBgn0034058	Pex11ab
FBgn0034059	FBgn0034059	CG8320
FBgn0020236	FBgn0020236	ATPCL
FBgn0034060	FBgn0034060	Tmem131
FBgn0034061	FBgn0034061	Ufc1
FBgn0034063	FBgn0034063	CG8389
FBgn0034062	FBgn0034062	CG8388
FBgn0010590	FBgn0010590	Prosβ1
FBgn0034065	FBgn0034065	Rrp42
FBgn0034066	FBgn0034066	EMC7
FBgn0034067	FBgn0034067	CG8399
FBgn0034068	FBgn0034068	casp
FBgn0034070	FBgn0034070	SP2353
FBgn0034071	FBgn0034071	CG8405
FBgn0034072	FBgn0034072	Dg
FBgn0083983	FBgn0083983	mRpL34
FBgn0034073	FBgn0034073	CG8414
FBgn0014020	FBgn0014020	Rho1
FBgn0265605	FBgn0265605	Ric
FBgn0034075	FBgn0034075	Asph
FBgn0050095	FBgn0050095	CG30095
FBgn0086676	FBgn0086676	spin
FBgn0001124	FBgn0001124	Got1
FBgn0050094	FBgn0050094	CG30094
FBgn0027091	FBgn0027091	CysRS
FBgn0029175	FBgn0029175	sotv
FBgn0034081	FBgn0034081	CG10731
FBgn0034083	FBgn0034083	lbk
FBgn0267655	FBgn0267655	lncRNA:CR45993
FBgn0267656	FBgn0267656	lncRNA:CR45994
FBgn0034084	FBgn0034084	CG8435
FBgn0015754	FBgn0015754	Lis-1
FBgn0034086	FBgn0034086	CG8441
FBgn0034087	FBgn0034087	clu
FBgn0262166	FBgn0262166	caly
FBgn0265177	FBgn0265177	CG44242
FBgn0015295	FBgn0015295	Shark
FBgn0034091	FBgn0034091	mrj
FBgn0050238	FBgn0050238	tRNA:Glu-TTC-1-1
FBgn0050239	FBgn0050239	tRNA:Glu-CTC-1-1
FBgn0050240	FBgn0050240	tRNA:Glu-TTC-1-2
FBgn0034093	FBgn0034093	CG15706
FBgn0034094	FBgn0034094	Tsf3
FBgn0025519	FBgn0025519	fidipidine
FBgn0015925	FBgn0015925	csul
FBgn0001308	FBgn0001308	Khc
FBgn0050099	FBgn0050099	CG30099
FBgn0034109	FBgn0034109	CG7747
FBgn0034110	FBgn0034110	Atg9
FBgn0267793	FBgn0267793	lncRNA:CR45232
FBgn0085428	FBgn0085428	Nox
FBgn0034113	FBgn0034113	CG8060
FBgn0050096	FBgn0050096	CG30096
FBgn0034114	FBgn0034114	CG4282
FBgn0262511	FBgn0287825	Vha44
FBgn0010611	FBgn0010611	Hmgs
FBgn0034117	FBgn0034117	CG7997
FBgn0034118	FBgn0034118	Nup62
FBgn0262560	FBgn0262560	wcd
FBgn0264273	FBgn0264273	Sema2b
FBgn0011260	FBgn0011260	Sema2a
FBgn0034138	FBgn0034138	RpS15
FBgn0034140	FBgn0034140	Lst
FBgn0016131	FBgn0016131	Cdk4
FBgn0003274	FBgn0003274	RpLP2
FBgn0034141	FBgn0034141	Dolk
FBgn0034142	FBgn0034142	CG8306
FBgn0034143	FBgn0034143	CG8303
FBgn0034145	FBgn0034145	CG5065
FBgn0050463	FBgn0050463	Pgant9
FBgn0013763	FBgn0013763	Idgf6
FBgn0267002	FBgn0267002	unc-104
FBgn0010213	FBgn0010213	Sod2
FBgn0034157	FBgn0034157	resilin
FBgn0034158	FBgn0034158	RalGPS
FBgn0034159	FBgn0034159	CG15615
FBgn0263659	FBgn0263659	lncRNA:CR43650
FBgn0265659	FBgn0265659	lncRNA:CR44466
FBgn0025830	FBgn0025830	IntS8
FBgn0025832	FBgn0025832	Fen1
FBgn0026533	FBgn0026533	Dek
FBgn0263462	FBgn0263462	snoRNA:Dek-a
FBgn0014870	FBgn0014870	Psi
FBgn0028737	FBgn0028737	eEF1β
FBgn0034162	FBgn0034162	CG6426
FBgn0085444	FBgn0085444	mute
FBgn0085220	FBgn0085220	Ufm1
FBgn0265174	FBgn0265174	PIG-V
FBgn0034172	FBgn0034172	CG6665
FBgn0034176	FBgn0034176	ste24a
FBgn0034177	FBgn0034177	AsnRS-m
FBgn0026402	FBgn0026402	NiPp1
FBgn0034179	FBgn0034179	CG6805
FBgn0034180	FBgn0034180	Ehbp1
FBgn0034181	FBgn0034181	CG8963
FBgn0023172	FBgn0023172	RhoGEF2
FBgn0034182	FBgn0034182	SmydA-7
FBgn0034184	FBgn0034184	CG9646
FBgn0026721	FBgn0026721	fat-spondin
FBgn0086350	FBgn0086350	tef
FBgn0034186	FBgn0034186	CG8950
FBgn0050460	FBgn0050460	CG30460
FBgn0010591	FBgn0010591	Sply
FBgn0034191	FBgn0034191	CG6984
FBgn0010226	FBgn0010226	GstS1
FBgn0050456	FBgn0287631	CG46491
FBgn0050456	FBgn0287632	CG46492
FBgn0034194	FBgn0034194	CG15611
FBgn0266811	FBgn0266811	CG45273
FBgn0034198	FBgn0034198	CG11400
FBgn0034199	FBgn0034199	Gbp1
FBgn0262563	FBgn0262563	CG43103
FBgn0050457	FBgn0050457	CG30457
FBgn0265487	FBgn0265487	mbl
FBgn0010620	FBgn0010620	CG10939
FBgn0034210	FBgn0034210	Camp
FBgn0050101	FBgn0050101	Vajk4
FBgn0016697	FBgn0016697	Prosα5
FBgn0286070	FBgn0286070	cnk
FBgn0022029	FBgn0022029	l(2)k01209
FBgn0034214	FBgn0034214	CG6550
FBgn0034215	FBgn0034215	Mtap
FBgn0025716	FBgn0025716	Bap55
FBgn0034217	FBgn0034217	Lhr
FBgn0027506	FBgn0027506	EDTP
FBgn0034219	FBgn0034219	mthl4
FBgn0028956	FBgn0028956	mthl3
FBgn0034221	FBgn0034221	CG10764
FBgn0024196	FBgn0024196	robl
FBgn0028953	FBgn0028953	CG14478
FBgn0034223	FBgn0034223	Tes
FBgn0022987	FBgn0022987	qkr54B
FBgn0283508	FBgn0283508	nw
FBgn0085222	FBgn0085222	CG34193
FBgn0034230	FBgn0034230	CG4853
FBgn0034231	FBgn0034231	APC10
FBgn0034232	FBgn0034232	CG4866
FBgn0263197	FBgn0263197	Patronin
FBgn0034237	FBgn0034237	eIF3b
FBgn0028382	FBgn0028382	cyp33
FBgn0010409	FBgn0010409	RpL18A
FBgn0034240	FBgn0034240	MESR4
FBgn0263029	FBgn0263029	CG43324
FBgn0034243	FBgn0034243	Ns2
FBgn0040294	FBgn0040294	POSH
FBgn0034245	FBgn0034245	UQCR-6.4
FBgn0250868	FBgn0250868	CG42239
FBgn0016701	FBgn0016701	Rab4
FBgn0034246	FBgn0034246	Dcr-2
FBgn0034249	FBgn0034249	RhoGAP54D
FBgn0029079	FBgn0029079	icln
FBgn0050105	FBgn0050105	CG30105
FBgn0029006	FBgn0029006	Smurf
FBgn0034253	FBgn0034253	CG10936
FBgn0034258	FBgn0034258	eIF3c
FBgn0050108	FBgn0050108	CG30108
FBgn0050109	FBgn0050109	CG30109
FBgn0265577	FBgn0265577	IBIN
FBgn0034259	FBgn0034259	P32
FBgn0016059	FBgn0016059	Sema1b
FBgn0034261	FBgn0034261	HPS4
FBgn0260763	FBgn0260763	CG42561
FBgn0260764	FBgn0260764	CG42562
FBgn0027872	FBgn0027872	rdgBβ
FBgn0045800	FBgn0045800	Uhg1
FBgn0063379	FBgn0063379	snoRNA:U31:54Ec
FBgn0063378	FBgn0063378	snoRNA:U31:54Ed
FBgn0063373	FBgn0063373	snoRNA:snR38:54Ec
FBgn0063386	FBgn0063386	snoRNA:Me18S-A28a
FBgn0034264	FBgn0034264	Dlish
FBgn0034265	FBgn0034265	Snx16
FBgn0085224	FBgn0085224	CG34195
FBgn0034269	FBgn0034269	Hyccin
FBgn0034270	FBgn0034270	PIG-A
FBgn0034271	FBgn0034271	Vps50
FBgn0003545	FBgn0003545	sub
FBgn0034275	FBgn0034275	CG5002
FBgn0027572	FBgn0027572	ACOX1
FBgn0034277	FBgn0034277	OstΔ
FBgn0026309	FBgn0026309	aft
FBgn0026316	FBgn0026316	Ubc10
FBgn0028744	FBgn0028744	CG5033
FBgn0028743	FBgn0028743	Dhit
FBgn0266808	FBgn0266808	asRNA:CR45270
FBgn0259211	FBgn0259211	grh
FBgn0041585	FBgn0041585	Orai
FBgn0015522	FBgn0015522	olf186-M
FBgn0003701	FBgn0003701	thr
FBgn0034282	FBgn0034282	Mapmodulin
FBgn0265590	FBgn0265590	lncRNA:CR44417
FBgn0034299	FBgn0034299	CG5757
FBgn0034300	FBgn0034300	CG5098
FBgn0034301	FBgn0034301	CG5756
FBgn0085225	FBgn0085225	CG34196
FBgn0003520	FBgn0003520	stau
FBgn0028983	FBgn0028983	Spn55B
FBgn0001222	FBgn0001222	Hsf
FBgn0003044	FBgn0003044	Pcl
FBgn0265297	FBgn0265297	pAbp
FBgn0083054	FBgn0083054	snoRNA:Ψ18S-1347a
FBgn0083053	FBgn0083053	snoRNA:Ψ18S-1347b
FBgn0086600	FBgn0086600	snoRNA:Ψ18S-1347c
FBgn0062440	FBgn0062440	EMRE
FBgn0034304	FBgn0034304	CG5742
FBgn0000057	FBgn0000057	adp
FBgn0022238	FBgn0022238	lolal
FBgn0034307	FBgn0034307	CG10914
FBgn0034308	FBgn0034308	Naus
FBgn0034310	FBgn0034310	Nup75
FBgn0027836	FBgn0027836	Dgp-1
FBgn0034312	FBgn0034312	CG10916
FBgn0034313	FBgn0034313	CG5726
FBgn0034314	FBgn0034314	nopo
FBgn0034315	FBgn0034315	CG5721
FBgn0000658	FBgn0000658	fj
FBgn0266420	FBgn0266420	Ote
FBgn0053198	FBgn0053198	pen-2
FBgn0285917	FBgn0285917	sbb
FBgn0034321	FBgn0034321	CG14502
FBgn0040737	FBgn0040737	Tango8
FBgn0034335	FBgn0034335	GstE1
FBgn0063497	FBgn0063497	GstE3
FBgn0063495	FBgn0063495	GstE5
FBgn0063494	FBgn0063494	GstE6
FBgn0063493	FBgn0063493	GstE7
FBgn0063492	FBgn0063492	GstE8
FBgn0063491	FBgn0063491	GstE9
FBgn0013983	FBgn0013983	imd
FBgn0027835	FBgn0027835	Dp1
FBgn0034345	FBgn0034345	CG5174
FBgn0034346	FBgn0034346	PIG-O
FBgn0284257	FBgn0284257	Ttd14
FBgn0261477	FBgn0261477	slim
FBgn0261119	FBgn0261119	Prp19
FBgn0034351	FBgn0034351	rswl
FBgn0034354	FBgn0034354	GstE11
FBgn0050115	FBgn0050115	GEFmeso
FBgn0034360	FBgn0034360	CG10927
FBgn0034361	FBgn0034361	mRpS28
FBgn0034362	FBgn0034362	CG5323
FBgn0034364	FBgn0034364	CG5493
FBgn0034366	FBgn0034366	Atg7
FBgn0266671	FBgn0266671	Sec6
FBgn0000566	FBgn0000566	Cth
FBgn0034368	FBgn0034368	zda
FBgn0050122	FBgn0050122	CG30122
FBgn0034371	FBgn0034371	Ntan1
FBgn0023214	FBgn0023214	edl
FBgn0262103	FBgn0262103	Sik3
FBgn0034379	FBgn0034379	CG15073
FBgn0034380	FBgn0034380	Vps51
FBgn0034387	FBgn0034387	Cyp12b2
FBgn0259682	FBgn0259682	Jabba
FBgn0034389	FBgn0034389	Mctp
FBgn0034390	FBgn0034390	CG15093
FBgn0034391	FBgn0034391	CG15080
FBgn0034392	FBgn0034392	MFS15
FBgn0010651	FBgn0010651	MFS14
FBgn0010551	FBgn0010551	Phb2
FBgn0034398	FBgn0034398	CG15098
FBgn0034399	FBgn0034399	CG15083
FBgn0034400	FBgn0034400	CG15099
FBgn0034401	FBgn0034401	MetRS
FBgn0034402	FBgn0034402	CG15084
FBgn0034403	FBgn0034403	CG18190
FBgn0010053	FBgn0010053	Jheh1
FBgn0034405	FBgn0034405	Jheh2
FBgn0034406	FBgn0034406	Jheh3
FBgn0034408	FBgn0034408	sano
FBgn0014269	FBgn0014269	prod
FBgn0041702	FBgn0041702	CG15107
FBgn0267351	FBgn0267351	Topors
FBgn0034417	FBgn0034417	CG15117
FBgn0027535	FBgn0027535	botv
FBgn0034418	FBgn0034418	CG15118
FBgn0034419	FBgn0034419	CG15111
FBgn0000578	FBgn0000578	ena
FBgn0034420	FBgn0034420	CG10737
FBgn0263395	FBgn0263395	hppy
FBgn0034422	FBgn0034422	CG7137
FBgn0010434	FBgn0010434	cora
FBgn0004003	FBgn0004003	wbl
FBgn0034425	FBgn0034425	CG11906
FBgn0013954	FBgn0013954	Fkbp12
FBgn0034430	FBgn0034430	mip40
FBgn0086358	FBgn0086358	Tab2
FBgn0034432	FBgn0034432	Acadvl
FBgn0034433	FBgn0034433	EndoB
FBgn0034436	FBgn0034436	CG11961
FBgn0034438	FBgn0034438	CG9416
FBgn0034442	FBgn0034442	CG11257
FBgn0261439	FBgn0261439	SdhA
FBgn0034443	FBgn0034443	cer
FBgn0263391	FBgn0263391	hts
FBgn0012051	FBgn0012051	CalpA
FBgn0020440	FBgn0020440	Fak
FBgn0040273	FBgn0040273	Spt5
FBgn0013325	FBgn0013325	RpL11
FBgn0082987	FBgn0082987	snoRNA:Ψ28S-2444
FBgn0034446	FBgn0034446	Arl6
FBgn0266711	FBgn0266711	EloC
FBgn0284243	FBgn0284243	βTub56D
FBgn0034447	FBgn0034447	CG7744
FBgn0260934	FBgn0260934	par-1
FBgn0034451	FBgn0034451	Tbcb
FBgn0034452	FBgn0034452	Oseg6
FBgn0026378	FBgn0026378	Rep
FBgn0261456	FBgn0261456	hpo
FBgn0040732	FBgn0040732	CG16926
FBgn0034455	FBgn0034455	CG11007
FBgn0003435	FBgn0003435	sm
FBgn0053535	FBgn0053535	tRNA:Glu-TTC-1-3
FBgn0262170	FBgn0262170	CG42878
FBgn0265667	FBgn0265667	lncRNA:CR44474
FBgn0034462	FBgn0034462	CG15905
FBgn0015949	FBgn0015949	hrg
FBgn0028372	FBgn0028372	Kpc2
FBgn0034468	FBgn0034468	Obp56a
FBgn0034470	FBgn0034470	Obp56d
FBgn0065076	FBgn0065076	snoRNA:185
FBgn0053363	FBgn0053363	5SrRNA-Ψ:CR33363
FBgn0034476	FBgn0034476	Toll-7
FBgn0034479	FBgn0034479	CG8654
FBgn0004364	FBgn0287775	18w
FBgn0034488	FBgn0034488	Hacl
FBgn0034490	FBgn0034490	CG9864
FBgn0025720	FBgn0025720	Ate1
FBgn0034491	FBgn0034491	Hsl
FBgn0005655	FBgn0005655	PCNA
FBgn0010411	FBgn0010411	RpS18
FBgn0034494	FBgn0034494	CG10444
FBgn0034495	FBgn0034495	CG11788
FBgn0034496	FBgn0287774	CG9143
FBgn0034498	FBgn0034498	CG16868
FBgn0034499	FBgn0034499	Cpr56F
FBgn0034500	FBgn0034500	CG11200
FBgn0034501	FBgn0034501	CG13868
FBgn0027529	FBgn0027529	tapas
FBgn0034503	FBgn0034503	MED8
FBgn0034504	FBgn0034504	CG8929
FBgn0050154	FBgn0050154	CG30154
FBgn0034512	FBgn0034512	Bbd
FBgn0034514	FBgn0034514	CG13427
FBgn0034521	FBgn0034521	Mgat1
FBgn0028622	FBgn0028622	qsm
FBgn0034523	FBgn0034523	Nnf1a
FBgn0267791	FBgn0267791	HnRNP-K
FBgn0262370	FBgn0262370	mir-7
FBgn0050147	FBgn0050147	Hil
FBgn0034527	FBgn0034527	CG9945
FBgn0034528	FBgn0034528	CG11180
FBgn0034529	FBgn0034529	FAM21
FBgn0034530	FBgn0034530	Rcd6
FBgn0250850	FBgn0250850	rig
FBgn0034532	FBgn0034532	CG13436
FBgn0034534	FBgn0034534	maf-S
FBgn0034535	FBgn0034535	CG11110
FBgn0034537	FBgn0034537	DMAP1
FBgn0034540	FBgn0034540	Lrt
FBgn0034542	FBgn0034542	Fem-1
FBgn0034543	FBgn0034543	galla-1
FBgn0016984	FBgn0016984	sktl
FBgn0040653	FBgn0040653	Dso1
FBgn0067905	FBgn0067905	Dso2
FBgn0050295	FBgn0050295	Ipk1
FBgn0000044	FBgn0000044	Act57B
FBgn0034563	FBgn0034563	CG15649
FBgn0083951	FBgn0083951	CG34115
FBgn0034564	FBgn0034564	CG9344
FBgn0034565	FBgn0034565	CG15650
FBgn0034569	FBgn0034569	dgt3
FBgn0261394	FBgn0261394	Prosα3
FBgn0034570	FBgn0034570	CG10543
FBgn0050291	FBgn0050291	CG30291
FBgn0001133	FBgn0001133	grau
FBgn0034572	FBgn0034572	CG9346
FBgn0034573	FBgn0034573	Sou
FBgn0050296	FBgn0050296	RIC-3
FBgn0034576	FBgn0034576	ND-B14.7
FBgn0003391	FBgn0003391	shg
FBgn0034577	FBgn0034577	cpa
FBgn0034578	FBgn0034578	CG15653
FBgn0034579	FBgn0034579	mRpL54
FBgn0034580	FBgn0034580	Cht8
FBgn0034583	FBgn0034583	CG10527
FBgn0003748	FBgn0003748	Treh
FBgn0034585	FBgn0034585	Rbpn-5
FBgn0011824	FBgn0011824	CG4038
FBgn0020312	FBgn0020312	Tmtc3
FBgn0002736	FBgn0002736	mago
FBgn0034590	FBgn0034590	Magi
FBgn0034592	FBgn0034592	CG9406
FBgn0021872	FBgn0021872	Xbp1
FBgn0026582	FBgn0026582	Hmg-2
FBgn0034595	FBgn0034595	CG15657
FBgn0050389	FBgn0050389	CG30389
FBgn0034598	FBgn0034598	Isha
FBgn0034599	FBgn0034599	hng1
FBgn0261067	FBgn0261067	LSm1
FBgn0261850	FBgn0261850	Xpd
FBgn0003162	FBgn0003162	Pu
FBgn0003891	FBgn0003891	tud
FBgn0265180	FBgn0265180	CG44245
FBgn0265191	FBgn0265191	Gyg
FBgn0034606	FBgn0034606	ASPP
FBgn0034611	FBgn0034611	MFS16
FBgn0050392	FBgn0050392	CG30392
FBgn0050390	FBgn0050390	Sgf29
FBgn0016726	FBgn0016726	RpL29
FBgn0034614	FBgn0034614	CG9752
FBgn0261554	FBgn0261554	CG42672
FBgn0034617	FBgn0034617	Panx
FBgn0050394	FBgn0050394	CG30394
FBgn0020306	FBgn0020306	dom
FBgn0086669	FBgn0086669	snoRNA:Ψ18S-841a
FBgn0000395	FBgn0000395	cv-2
FBgn0034626	FBgn0034626	bisc
FBgn0034627	FBgn0034627	eEFSec
FBgn0034628	FBgn0034628	Acox57D-p
FBgn0034629	FBgn0034629	Acox57D-d
FBgn0010415	FBgn0010415	Sdc
FBgn0026369	FBgn0026369	Sara
FBgn0010470	FBgn0010470	Fkbp14
FBgn0034631	FBgn0034631	TAF1C-like
FBgn0043070	FBgn0043070	MESK2
FBgn0034634	FBgn0034634	CG10494
FBgn0050289	FBgn0050289	CG30289
FBgn0003731	FBgn0003731	Egfr
FBgn0050287	FBgn0050287	CG30287
FBgn0034636	FBgn0034636	twz
FBgn0034638	FBgn0034638	CG10433
FBgn0034639	FBgn0034639	CG15673
FBgn0042180	FBgn0042180	CG18870
FBgn0000326	FBgn0000326	clt
FBgn0016641	FBgn0016641	PTP-ER
FBgn0034641	FBgn0034641	mahj
FBgn0260720	FBgn0260720	asRNA:CR42547
FBgn0034642	FBgn0034642	CG15674
FBgn0034643	FBgn0034643	CG10321
FBgn0034644	FBgn0034644	Ip6k
FBgn0050284	FBgn0050284	CG30284
FBgn0034645	FBgn0034645	ND-B12
FBgn0034646	FBgn0034646	Rae1
FBgn0259711	FBgn0259711	CG42365
FBgn0034650	FBgn0034650	NC2α
FBgn0050263	FBgn0050263	stum
FBgn0034654	FBgn0034654	eIF3k
FBgn0003687	FBgn0003687	Tbp
FBgn0050285	FBgn0050285	BaraC
FBgn0010228	FBgn0010228	HmgZ
FBgn0004362	FBgn0004362	HmgD
FBgn0265962	FBgn0265962	lncRNA:CR44749
FBgn0050403	FBgn0050403	CG30403
FBgn0050404	FBgn0050404	Tango11
FBgn0034657	FBgn0034657	LBR
FBgn0042098	FBgn0042098	CG18735
FBgn0034661	FBgn0034661	tpr
FBgn0034666	FBgn0034666	CG9294
FBgn0085397	FBgn0085397	Fili
FBgn0034674	FBgn0034674	CG9304
FBgn0265192	FBgn0265192	Snp
FBgn0265184	FBgn0265184	CG44249
FBgn0034688	FBgn0034688	CG11474
FBgn0034689	FBgn0034689	CG2921
FBgn0067102	FBgn0067102	GlcT
FBgn0034691	FBgn0034691	Synj
FBgn0034693	FBgn0034693	flap
FBgn0034694	FBgn0034694	Plekhm1
FBgn0243516	FBgn0243516	Vrp1
FBgn0002715	FBgn0002715	mei-S332
FBgn0034697	FBgn0034697	GM130
FBgn0029147	FBgn0029147	NtR
FBgn0085234	FBgn0085234	CG34205
FBgn0000008	FBgn0000008	a
FBgn0029084	FBgn0029084	gom
FBgn0034703	FBgn0034703	CG3045
FBgn0034704	FBgn0034704	Fbxo42
FBgn0034705	FBgn0034705	CG11170
FBgn0034706	FBgn0034706	CG11275
FBgn0034707	FBgn0034707	MED16
FBgn0034708	FBgn0034708	Vps35
FBgn0034709	FBgn0034709	Swim
FBgn0025186	FBgn0025186	ari-2
FBgn0020307	FBgn0020307	dve
FBgn0034718	FBgn0034718	wdp
FBgn0013272	FBgn0013272	Gp150
FBgn0034720	FBgn0034720	Liprin-γ
FBgn0034722	FBgn0034722	Rtf1
FBgn0025878	FBgn0025878	wrapper
FBgn0034723	FBgn0034723	CG13506
FBgn0034724	FBgn0034724	babos
FBgn0034725	FBgn0034725	CG6044
FBgn0053200	FBgn0053200	VepD
FBgn0022984	FBgn0022984	qkr58E-3
FBgn0034726	FBgn0034726	PolE4
FBgn0022986	FBgn0022986	qkr58E-1
FBgn0022985	FBgn0022985	qkr58E-2
FBgn0034727	FBgn0034727	mRpS29
FBgn0034728	FBgn0034728	rad50
FBgn0034729	FBgn0034729	CG10344
FBgn0034734	FBgn0034734	CG4554
FBgn0034735	FBgn0034735	CG4610
FBgn0003175	FBgn0003175	px
FBgn0260866	FBgn0260866	dnr1
FBgn0034742	FBgn0034742	CG4294
FBgn0034743	FBgn0034743	RpS16
FBgn0086028	FBgn0086028	snoRNA:Me28S-G2173
FBgn0083005	FBgn0083005	snoRNA:Ψ28S-1175a
FBgn0083004	FBgn0083004	snoRNA:Ψ28S-1175b
FBgn0083003	FBgn0083003	snoRNA:Ψ28S-1175c
FBgn0082925	FBgn0082925	snoRNA:Or-aca1
FBgn0034744	FBgn0034744	Vps20
FBgn0034748	FBgn0034748	CG17807
FBgn0019949	FBgn0019949	Cdk9
FBgn0026261	FBgn0026261	bonsai
FBgn0034750	FBgn0034750	CG3732
FBgn0261596	FBgn0261596	RpS24
FBgn0040091	FBgn0040091	Ugt317A1
FBgn0034753	FBgn0034753	CG2852
FBgn0050195	FBgn0050195	CG30195
FBgn0085474	FBgn0085474	CG34445
FBgn0260768	FBgn0260768	CG42566
FBgn0034761	FBgn0034761	CG4250
FBgn0262141	FBgn0262141	CG42867
FBgn0040658	FBgn0040658	CG13516
FBgn0034763	FBgn0034763	RYBP
FBgn0265982	FBgn0265982	lncRNA:CR44761
FBgn0020257	FBgn0020257	Ppa
FBgn0005631	FBgn0005631	robo1
FBgn0028371	FBgn0028371	jbug
FBgn0011211	FBgn0011211	blw
FBgn0000405	FBgn0000405	CycB
FBgn0086408	FBgn0086408	stl
FBgn0034785	FBgn0034785	CG3649
FBgn0034786	FBgn0034786	CG13531
FBgn0010078	FBgn0010078	RpL23
FBgn0034791	FBgn0034791	EMC8-9
FBgn0034792	FBgn0034792	YME1L
FBgn0034793	FBgn0034793	asrij
FBgn0267823	FBgn0267823	Gmer
FBgn0034795	FBgn0034795	MED23
FBgn0034796	FBgn0034796	CG3700
FBgn0034797	FBgn0034797	nahoda
FBgn0050187	FBgn0050187	CG30187
FBgn0010660	FBgn0010660	Nup214
FBgn0261564	FBgn0261564	ReepA
FBgn0034800	FBgn0034800	CG3788
FBgn0034802	FBgn0034802	CNBP
FBgn0034803	FBgn0034803	CG9849
FBgn0034804	FBgn0034804	CG3831
FBgn0003900	FBgn0003900	twi
FBgn0034808	FBgn0034808	CG9896
FBgn0261705	FBgn0261705	CG42741
FBgn0265187	FBgn0265187	Fatp2
FBgn0010622	FBgn0010622	DCTN3-p24
FBgn0034814	FBgn0034814	CG9890
FBgn0021979	FBgn0021979	l(2)k09913
FBgn0003062	FBgn0003062	Fib
FBgn0034817	FBgn0034817	Art7
FBgn0085400	FBgn0085400	side-V
FBgn0050410	FBgn0050410	Rpi
FBgn0034849	FBgn0034849	CG3500
FBgn0085452	FBgn0085452	CG34423
FBgn0085453	FBgn0085453	Mthfs
FBgn0003977	FBgn0003977	vir
FBgn0034853	FBgn0034853	Ice1
FBgn0034854	FBgn0034854	Golgin245
FBgn0040660	FBgn0040660	CG13551
FBgn0041712	FBgn0041712	yellow-d
FBgn0034856	FBgn0034856	yellow-d2
FBgn0050414	FBgn0050414	CG30414
FBgn0250838	FBgn0250838	roh
FBgn0034858	FBgn0034858	eIF2Bδ
FBgn0028497	FBgn0028497	Mtmr6
FBgn0034859	FBgn0034859	CG3520
FBgn0034860	FBgn0034860	CG9812
FBgn0034861	FBgn0034861	CG9815
FBgn0015372	FBgn0015372	RabX1
FBgn0261786	FBgn0261786	mi
FBgn0050185	FBgn0050185	AIMP3
FBgn0034876	FBgn0034876	wmd
FBgn0034877	FBgn0034877	levy
FBgn0034878	FBgn0034878	pita
FBgn0010501	FBgn0010501	Dcp-1
FBgn0034879	FBgn0034879	Rrp4
FBgn0015277	FBgn0015277	Pi3K59F
FBgn0050184	FBgn0050184	CG30184
FBgn0015903	FBgn0015903	apt
FBgn0034883	FBgn0034883	Eglp2
FBgn0034885	FBgn0034885	Eglp4
FBgn0266377	FBgn0266377	Pde8
FBgn0034887	FBgn0034887	St1
FBgn0265052	FBgn0265052	St3
FBgn0011296	FBgn0011296	l(2)efl
FBgn0050183	FBgn0050183	CG30183
FBgn0016762	FBgn0016762	angel
FBgn0034893	FBgn0034893	mRpL43
FBgn0034894	FBgn0034894	sigmar
FBgn0013548	FBgn0013548	l(2)dtl
FBgn0011297	FBgn0011297	Alg3
FBgn0002174	FBgn0002174	CG5504
FBgn0000562	FBgn0000562	egl
FBgn0034902	FBgn0034902	CG5532
FBgn0034903	FBgn0034903	sona
FBgn0010278	FBgn0010278	Ssrp
FBgn0034908	FBgn0034908	CG5543
FBgn0028411	FBgn0028411	Nxt1
FBgn0086659	FBgn0086659	snoRNA:Ψ18S-176
FBgn0003401	FBgn0003401	shu
FBgn0034913	FBgn0034913	Snap29
FBgn0034914	FBgn0034914	CG5554
FBgn0021895	FBgn0021895	ytr
FBgn0034915	FBgn0034915	eIF6
FBgn0024234	FBgn0024234	gbb
FBgn0034918	FBgn0034918	Pym
FBgn0025790	FBgn0025790	TBPH
FBgn0025335	FBgn0025335	Cpes
FBgn0034919	FBgn0034919	CG5569
FBgn0025352	FBgn0025352	Mtpβ
FBgn0011236	FBgn0011236	ken
FBgn0020372	FBgn0020372	TM4SF
FBgn0025336	FBgn0025336	CG4882
FBgn0034920	FBgn0034920	CG5597
FBgn0034921	FBgn0034921	DCP1
FBgn0262619	FBgn0262619	DNAlig1
FBgn0034923	FBgn0034923	Upf3
FBgn0034925	FBgn0034925	CG5339
FBgn0263667	FBgn0263667	Lpt
FBgn0034928	FBgn0034928	CG13562
FBgn0261794	FBgn0261794	kcc
FBgn0263006	FBgn0263006	SERCA
FBgn0034933	FBgn0034933	CG3735
FBgn0023477	FBgn0023477	Taldo
FBgn0001123	FBgn0001123	Gαs
FBgn0034936	FBgn0034936	Stoml2
FBgn0034938	FBgn0034938	CG3803
FBgn0034939	FBgn0034939	thoc5
FBgn0034940	FBgn0034940	CG16787
FBgn0020764	FBgn0020764	Alas
FBgn0085242	FBgn0085242	CG34213
FBgn0003008	FBgn0003008	or
FBgn0034945	FBgn0034945	CG10904
FBgn0034946	FBgn0034946	CG3065
FBgn0002791	FBgn0002791	mr
FBgn0034948	FBgn0034948	PPP1R15
FBgn0005612	FBgn0005612	Sox14
FBgn0283509	FBgn0283509	Phm
FBgn0034951	FBgn0034951	CG3860
